date,admin1,temp_max,temp_min,precipitation
2024-05-22,Deir ez-Zor,52.5,32.7,0.0
2024-05-23,Aleppo,44.1,26.1,0.0
2024-05-23,Damascus,36.0,25.8,0.0
2024-05-23,Homs,46.1,24.6,0.0
2024-05-23,Idlib,41.3,28.9,0.0
2024-05-23,Lattakia,33.7,22.7,8.9
2024-05-23,Hama,42.7,23.8,0.0
2024-05-23,Al-Hasakah,43.9,32.6,0.0
2024-05-23,Deir ez-Zor,57.4,28.8,0.0
2024-05-24,Aleppo,38.2,30.4,0.0
2024-05-24,Damascus,41.0,29.7,0.0
2024-05-24,Homs,42.8,24.4,0.0
2024-05-24,Idlib,39.0,24.9,0.0
2024-05-24,Lattakia,35.0,23.9,0.0
2024-05-24,Hama,45.0,31.6,0.0
2024-05-24,Al-Hasakah,49.1,28.9,0.0
2024-05-24,Deir ez-Zor,50.8,31.6,4.3
2024-05-25,Aleppo,42.6,24.2,0.0
2024-05-25,Damascus,40.1,24.0,5.3
2024-05-25,Homs,39.4,19.5,1.3
2024-05-25,Idlib,45.9,20.7,0.0
2024-05-25,Lattakia,31.7,20.3,0.0
2024-05-25,Hama,40.0,21.8,0.0
2024-05-25,Al-Hasakah,46.5,28.4,0.0
2024-05-25,Deir ez-Zor,49.8,30.9,0.2
2024-05-26,Aleppo,40.7,28.7,0.0
2024-05-26,Damascus,39.0,30.7,0.0
2024-05-26,Homs,43.8,19.1,0.0
2024-05-26,Idlib,40.7,25.1,2.4
2024-05-26,Lattakia,34.6,24.0,0.0
2024-05-26,Hama,44.7,26.2,0.0
2024-05-26,Al-Hasakah,44.9,36.0,0.0
2024-05-26,Deir ez-Zor,50.1,28.3,0.0
2024-05-27,Aleppo,46.1,30.5,3.6
2024-05-27,Damascus,39.7,22.9,0.0
2024-05-27,Homs,32.6,18.8,0.0
2024-05-27,Idlib,40.9,26.9,2.8
2024-05-27,Lattakia,32.6,20.9,0.0
2024-05-27,Hama,48.2,27.4,0.0
2024-05-27,Al-Hasakah,48.8,32.3,0.0
2024-05-27,Deir ez-Zor,52.2,32.0,0.0
2024-05-28,Aleppo,52.1,24.1,0.0
2024-05-28,Damascus,36.6,25.8,0.0
2024-05-28,Homs,40.3,27.4,0.0
2024-05-28,Idlib,45.3,24.6,0.0
2024-05-28,Lattakia,37.5,28.9,5.8
2024-05-28,Hama,37.7,26.2,0.0
2024-05-28,Al-Hasakah,47.2,34.5,0.0
2024-05-28,Deir ez-Zor,50.3,34.9,0.0
2024-05-29,Aleppo,43.5,26.4,0.0
2024-05-29,Damascus,40.5,23.0,0.0
2024-05-29,Homs,42.9,28.3,0.0
2024-05-29,Idlib,42.5,21.6,0.0
2024-05-29,Lattakia,37.6,23.6,0.6
2024-05-29,Hama,44.7,28.7,3.8
2024-05-29,Al-Hasakah,46.5,33.4,0.0
2024-05-29,Deir ez-Zor,49.0,33.4,7.8
2024-05-30,Aleppo,51.0,28.5,0.0
2024-05-30,Damascus,42.8,28.4,0.0
2024-05-30,Homs,38.0,26.2,0.0
2024-05-30,Idlib,36.3,22.2,5.7
2024-05-30,Lattakia,30.4,20.4,0.0
2024-05-30,Hama,40.3,22.8,0.0
2024-05-30,Al-Hasakah,49.3,34.6,0.0
2024-05-30,Deir ez-Zor,52.3,28.3,0.0
2024-05-31,Aleppo,47.5,30.7,13.6
2024-05-31,Damascus,36.6,26.8,15.3
2024-05-31,Homs,38.5,29.0,0.0
2024-05-31,Idlib,41.7,29.0,0.0
2024-05-31,Lattakia,35.6,18.4,0.0
2024-05-31,Hama,42.8,30.5,0.0
2024-05-31,Al-Hasakah,46.6,28.9,0.0
2024-05-31,Deir ez-Zor,49.2,31.6,1.8
2024-06-01,Aleppo,41.9,27.2,0.0
2024-06-01,Damascus,44.1,26.0,0.0
2024-06-01,Homs,40.0,29.4,0.7
2024-06-01,Idlib,39.6,25.5,0.0
2024-06-01,Lattakia,28.5,21.8,1.8
2024-06-01,Hama,50.5,25.5,0.0
2024-06-01,Al-Hasakah,45.1,34.7,0.0
2024-06-01,Deir ez-Zor,54.1,33.7,0.0
2024-06-02,Aleppo,44.8,31.1,0.0
2024-06-02,Damascus,42.6,25.6,0.0
2024-06-02,Homs,42.5,27.5,0.0
2024-06-02,Idlib,39.9,30.9,0.0
2024-06-02,Lattakia,35.0,24.8,0.0
2024-06-02,Hama,41.0,28.5,13.3
2024-06-02,Al-Hasakah,50.8,30.8,0.0
2024-06-02,Deir ez-Zor,49.4,31.0,2.9
2024-06-03,Aleppo,47.1,28.3,0.0
2024-06-03,Damascus,41.2,27.9,0.0
2024-06-03,Homs,44.1,26.8,9.3
2024-06-03,Idlib,46.3,23.4,7.3
2024-06-03,Lattakia,36.5,22.8,3.5
2024-06-03,Hama,40.5,28.5,0.0
2024-06-03,Al-Hasakah,51.9,34.3,4.4
2024-06-03,Deir ez-Zor,49.1,28.8,0.0
2024-06-04,Aleppo,45.2,27.7,0.6
2024-06-04,Damascus,47.2,28.1,0.0
2024-06-04,Homs,49.6,25.3,0.0
2024-06-04,Idlib,40.2,28.2,0.0
2024-06-04,Lattakia,40.1,26.0,0.0
2024-06-04,Hama,46.8,28.3,0.0
2024-06-04,Al-Hasakah,50.1,31.3,0.0
2024-06-04,Deir ez-Zor,58.4,27.2,0.0
2024-06-05,Aleppo,43.8,31.1,0.0
2024-06-05,Damascus,42.9,24.7,0.0
2024-06-05,Homs,41.1,27.7,0.0
2024-06-05,Idlib,50.3,25.3,0.0
2024-06-05,Lattakia,36.4,26.5,1.7
2024-06-05,Hama,43.9,29.5,0.0
2024-06-05,Al-Hasakah,44.4,35.4,0.0
2024-06-05,Deir ez-Zor,46.3,27.7,0.0
2024-06-06,Aleppo,42.4,32.9,0.0
2024-06-06,Damascus,39.9,23.7,0.0
2024-06-06,Homs,38.4,27.2,0.0
2024-06-06,Idlib,43.7,32.0,0.0
2024-06-06,Lattakia,33.9,22.5,0.0
2024-06-06,Hama,41.0,29.7,0.0
2024-06-06,Al-Hasakah,44.2,30.9,0.0
2024-06-06,Deir ez-Zor,55.5,29.1,0.0
2024-06-07,Aleppo,42.0,36.6,0.0
2024-06-07,Damascus,47.8,27.9,0.0
2024-06-07,Homs,41.0,26.5,3.1
2024-06-07,Idlib,42.6,29.9,0.0
2024-06-07,Lattakia,31.5,26.7,17.0
2024-06-07,Hama,49.7,28.1,0.0
2024-06-07,Al-Hasakah,48.2,33.9,0.0
2024-06-07,Deir ez-Zor,53.7,29.0,0.0
2024-06-08,Aleppo,36.5,35.3,0.0
2024-06-08,Damascus,40.5,21.5,0.0
2024-06-08,Homs,43.1,30.9,0.0
2024-06-08,Idlib,41.1,25.5,0.0
2024-06-08,Lattakia,32.1,22.9,17.0
2024-06-08,Hama,41.8,24.8,0.0
2024-06-08,Al-Hasakah,54.1,35.5,0.0
2024-06-08,Deir ez-Zor,51.0,29.2,0.0
2024-06-09,Aleppo,46.7,31.7,0.0
2024-06-09,Damascus,46.8,24.6,0.0
2024-06-09,Homs,40.5,29.6,0.0
2024-06-09,Idlib,41.7,24.3,0.0
2024-06-09,Lattakia,36.1,26.6,0.0
2024-06-09,Hama,50.6,32.7,0.0
2024-06-09,Al-Hasakah,41.9,31.8,0.0
2024-06-09,Deir ez-Zor,50.2,30.4,0.0
2024-06-10,Aleppo,46.1,30.1,0.0
2024-06-10,Damascus,36.1,24.7,0.0
2024-06-10,Homs,47.8,23.2,0.0
2024-06-10,Idlib,46.2,25.4,0.0
2024-06-10,Lattakia,35.9,27.0,0.0
2024-06-10,Hama,43.9,33.1,0.0
2024-06-10,Al-Hasakah,44.4,34.9,0.0
2024-06-10,Deir ez-Zor,56.9,33.1,0.0
2024-06-11,Aleppo,44.6,29.8,2.3
2024-06-11,Damascus,38.2,28.9,0.0
2024-06-11,Homs,42.6,26.3,9.8
2024-06-11,Idlib,38.8,26.9,0.0
2024-06-11,Lattakia,34.7,24.0,0.0
2024-06-11,Hama,44.9,30.2,0.0
2024-06-11,Al-Hasakah,50.2,36.0,0.0
2024-06-11,Deir ez-Zor,59.0,29.2,0.0
2024-06-12,Aleppo,52.4,30.6,0.0
2024-06-12,Damascus,41.8,25.4,0.0
2024-06-12,Homs,38.0,27.4,0.0
2024-06-12,Idlib,43.7,26.7,0.0
2024-06-12,Lattakia,34.9,20.7,0.0
2024-06-12,Hama,44.5,26.1,5.4
2024-06-12,Al-Hasakah,48.3,36.6,0.9
2024-06-12,Deir ez-Zor,56.8,28.5,0.0
2024-06-13,Aleppo,49.2,29.5,0.0
2024-06-13,Damascus,44.9,25.0,0.0
2024-06-13,Homs,43.0,26.7,0.0
2024-06-13,Idlib,46.4,26.7,0.0
2024-06-13,Lattakia,36.5,29.2,2.3
2024-06-13,Hama,46.6,31.3,0.0
2024-06-13,Al-Hasakah,49.2,34.9,0.0
2024-06-13,Deir ez-Zor,48.5,34.8,0.0
2024-06-14,Aleppo,44.7,31.9,0.0
2024-06-14,Damascus,44.0,25.1,0.0
2024-06-14,Homs,43.3,22.6,0.0
2024-06-14,Idlib,38.7,23.1,0.0
2024-06-14,Lattakia,33.5,25.8,0.0
2024-06-14,Hama,46.1,28.3,0.0
2024-06-14,Al-Hasakah,51.3,36.1,0.0
2024-06-14,Deir ez-Zor,50.2,33.8,0.0
2024-06-15,Aleppo,43.7,28.5,24.1
2024-06-15,Damascus,48.4,27.4,0.0
2024-06-15,Homs,41.6,28.4,0.0
2024-06-15,Idlib,45.7,27.4,0.0
2024-06-15,Lattakia,34.5,24.8,0.0
2024-06-15,Hama,46.9,28.7,0.0
2024-06-15,Al-Hasakah,54.2,33.7,0.0
2024-06-15,Deir ez-Zor,55.8,33.7,0.0
2024-06-16,Aleppo,42.3,31.7,0.0
2024-06-16,Damascus,42.6,27.5,0.0
2024-06-16,Homs,41.1,23.5,0.0
2024-06-16,Idlib,47.1,25.0,0.0
2024-06-16,Lattakia,32.1,23.2,1.7
2024-06-16,Hama,50.8,27.8,0.0
2024-06-16,Al-Hasakah,43.8,36.2,0.0
2024-06-16,Deir ez-Zor,47.1,31.4,0.0
2024-06-17,Aleppo,44.6,30.6,0.0
2024-06-17,Damascus,44.9,27.6,0.0
2024-06-17,Homs,44.3,26.7,0.0
2024-06-17,Idlib,41.7,28.2,0.9
2024-06-17,Lattakia,38.0,23.4,0.0
2024-06-17,Hama,46.9,29.8,0.0
2024-06-17,Al-Hasakah,39.4,36.1,0.0
2024-06-17,Deir ez-Zor,55.9,35.2,0.0
2024-06-18,Aleppo,48.0,32.5,0.0
2024-06-18,Damascus,41.9,29.2,0.0
2024-06-18,Homs,42.9,23.6,0.0
2024-06-18,Idlib,45.6,27.6,0.0
2024-06-18,Lattakia,38.3,24.3,0.0
2024-06-18,Hama,42.7,27.7,0.0
2024-06-18,Al-Hasakah,48.4,33.7,0.0
2024-06-18,Deir ez-Zor,53.0,31.3,0.0
2024-06-19,Aleppo,49.6,30.3,2.8
2024-06-19,Damascus,42.8,29.7,0.0
2024-06-19,Homs,45.3,33.0,0.0
2024-06-19,Idlib,41.7,25.4,0.0
2024-06-19,Lattakia,32.3,23.5,0.3
2024-06-19,Hama,43.3,31.1,0.0
2024-06-19,Al-Hasakah,50.0,30.8,0.0
2024-06-19,Deir ez-Zor,49.8,28.3,0.0
2024-06-20,Aleppo,49.4,29.7,0.0
2024-06-20,Damascus,37.4,26.4,0.0
2024-06-20,Homs,43.1,30.9,0.0
2024-06-20,Idlib,37.4,29.0,2.6
2024-06-20,Lattakia,39.2,25.5,0.0
2024-06-20,Hama,47.7,33.0,0.0
2024-06-20,Al-Hasakah,47.2,32.1,1.6
2024-06-20,Deir ez-Zor,50.5,33.9,35.6
2024-06-21,Aleppo,44.7,30.0,0.0
2024-06-21,Damascus,45.2,26.1,0.0
2024-06-21,Homs,43.0,22.9,0.0
2024-06-21,Idlib,42.7,26.5,0.0
2024-06-21,Lattakia,39.6,26.8,13.9
2024-06-21,Hama,49.6,26.5,0.0
2024-06-21,Al-Hasakah,52.4,32.7,0.0
2024-06-21,Deir ez-Zor,53.2,33.8,0.0
2024-06-22,Aleppo,48.4,28.0,0.0
2024-06-22,Damascus,44.1,25.9,0.0
2024-06-22,Homs,38.9,25.8,0.0
2024-06-22,Idlib,45.7,28.0,6.0
2024-06-22,Lattakia,37.3,21.9,0.0
2024-06-22,Hama,46.1,32.7,0.0
2024-06-22,Al-Hasakah,42.4,30.9,0.0
2024-06-22,Deir ez-Zor,48.2,35.4,0.0
2024-06-23,Aleppo,52.0,30.4,0.0
2024-06-23,Damascus,44.8,24.1,0.0
2024-06-23,Homs,38.0,30.1,0.0
2024-06-23,Idlib,42.2,32.9,0.6
2024-06-23,Lattakia,33.3,20.0,15.9
2024-06-23,Hama,49.6,28.8,11.1
2024-06-23,Al-Hasakah,52.2,32.7,0.0
2024-06-23,Deir ez-Zor,53.5,29.4,0.0
2024-06-24,Aleppo,43.1,25.5,0.0
2024-06-24,Damascus,42.3,22.8,3.6
2024-06-24,Homs,47.6,27.5,0.0
2024-06-24,Idlib,39.8,25.5,0.0
2024-06-24,Lattakia,34.4,22.7,0.0
2024-06-24,Hama,44.3,27.6,0.0
2024-06-24,Al-Hasakah,49.2,31.6,0.0
2024-06-24,Deir ez-Zor,56.0,28.9,0.0
2024-06-25,Aleppo,48.3,31.8,0.0
2024-06-25,Damascus,37.2,26.6,0.0
2024-06-25,Homs,41.4,25.5,0.0
2024-06-25,Idlib,44.9,19.3,0.0
2024-06-25,Lattakia,38.4,24.6,2.8
2024-06-25,Hama,41.5,29.6,0.0
2024-06-25,Al-Hasakah,51.0,31.6,0.0
2024-06-25,Deir ez-Zor,58.9,35.7,0.0
2024-06-26,Aleppo,46.3,22.1,0.0
2024-06-26,Damascus,46.1,28.0,0.0
2024-06-26,Homs,42.6,25.2,0.0
2024-06-26,Idlib,42.4,24.3,0.0
2024-06-26,Lattakia,37.1,25.4,0.0
2024-06-26,Hama,42.5,24.3,0.0
2024-06-26,Al-Hasakah,50.9,32.7,0.0
2024-06-26,Deir ez-Zor,54.2,31.7,0.0
2024-06-27,Aleppo,48.0,30.6,0.0
2024-06-27,Damascus,42.7,25.6,0.0
2024-06-27,Homs,38.3,26.3,6.1
2024-06-27,Idlib,50.4,26.1,0.0
2024-06-27,Lattakia,37.6,25.9,0.0
2024-06-27,Hama,45.9,28.3,0.0
2024-06-27,Al-Hasakah,48.0,31.9,0.0
2024-06-27,Deir ez-Zor,51.5,28.8,0.0
2024-06-28,Aleppo,47.3,29.7,0.0
2024-06-28,Damascus,44.6,26.1,0.0
2024-06-28,Homs,42.2,27.5,8.5
2024-06-28,Idlib,45.9,26.7,0.0
2024-06-28,Lattakia,32.6,25.6,0.0
2024-06-28,Hama,46.4,29.3,0.0
2024-06-28,Al-Hasakah,44.0,30.6,0.0
2024-06-28,Deir ez-Zor,53.1,33.4,0.0
2024-06-29,Aleppo,43.2,27.7,42.6
2024-06-29,Damascus,45.2,27.9,0.0
2024-06-29,Homs,40.2,24.6,0.0
2024-06-29,Idlib,42.6,26.1,0.0
2024-06-29,Lattakia,37.4,24.4,0.0
2024-06-29,Hama,41.0,27.9,0.0
2024-06-29,Al-Hasakah,47.4,30.5,0.0
2024-06-29,Deir ez-Zor,52.4,33.8,0.8
2024-06-30,Aleppo,45.6,30.0,0.0
2024-06-30,Damascus,35.9,29.5,0.0
2024-06-30,Homs,49.7,26.6,0.0
2024-06-30,Idlib,44.7,27.6,3.1
2024-06-30,Lattakia,34.2,24.1,0.0
2024-06-30,Hama,44.7,28.9,0.0
2024-06-30,Al-Hasakah,46.3,32.8,0.0
2024-06-30,Deir ez-Zor,53.4,34.6,0.0
2024-07-01,Aleppo,41.6,31.0,0.0
2024-07-01,Damascus,41.9,27.1,0.0
2024-07-01,Homs,46.1,21.5,0.0
2024-07-01,Idlib,40.8,28.8,9.2
2024-07-01,Lattakia,32.8,22.5,0.0
2024-07-01,Hama,45.4,27.1,0.0
2024-07-01,Al-Hasakah,47.7,34.9,0.6
2024-07-01,Deir ez-Zor,46.7,30.2,0.0
2024-07-02,Aleppo,47.3,29.8,0.0
2024-07-02,Damascus,49.1,25.7,1.9
2024-07-02,Homs,40.8,25.6,0.0
2024-07-02,Idlib,47.2,28.9,0.0
2024-07-02,Lattakia,34.5,16.4,0.0
2024-07-02,Hama,45.9,28.9,0.0
2024-07-02,Al-Hasakah,50.2,27.8,0.0
2024-07-02,Deir ez-Zor,53.2,32.6,0.0
2024-07-03,Aleppo,48.5,24.2,0.0
2024-07-03,Damascus,41.8,18.8,0.0
2024-07-03,Homs,40.5,26.6,0.0
2024-07-03,Idlib,43.0,27.3,0.0
2024-07-03,Lattakia,34.8,23.6,0.0
2024-07-03,Hama,46.6,26.3,0.0
2024-07-03,Al-Hasakah,48.9,33.4,0.0
2024-07-03,Deir ez-Zor,52.6,29.5,3.5
2024-07-04,Aleppo,42.9,27.7,0.0
2024-07-04,Damascus,43.8,24.6,0.0
2024-07-04,Homs,42.5,29.9,0.0
2024-07-04,Idlib,45.3,25.5,0.0
2024-07-04,Lattakia,32.2,25.6,1.4
2024-07-04,Hama,44.8,28.7,0.0
2024-07-04,Al-Hasakah,50.1,29.0,21.1
2024-07-04,Deir ez-Zor,52.4,31.8,0.0
2024-07-05,Aleppo,49.6,30.1,0.0
2024-07-05,Damascus,40.5,32.9,0.0
2024-07-05,Homs,40.1,30.3,2.3
2024-07-05,Idlib,39.9,27.3,0.0
2024-07-05,Lattakia,33.3,20.9,0.8
2024-07-05,Hama,43.5,32.6,0.0
2024-07-05,Al-Hasakah,46.8,34.5,0.0
2024-07-05,Deir ez-Zor,45.5,27.9,0.0
2024-07-06,Aleppo,44.7,27.6,0.0
2024-07-06,Damascus,41.6,22.4,0.0
2024-07-06,Homs,40.6,30.4,0.0
2024-07-06,Idlib,43.6,24.7,0.0
2024-07-06,Lattakia,35.3,25.5,4.3
2024-07-06,Hama,49.1,26.2,0.0
2024-07-06,Al-Hasakah,48.4,30.6,0.0
2024-07-06,Deir ez-Zor,49.3,30.9,0.0
2024-07-07,Aleppo,44.4,30.7,0.0
2024-07-07,Damascus,35.7,24.2,0.0
2024-07-07,Homs,42.4,26.2,0.0
2024-07-07,Idlib,39.5,29.2,0.0
2024-07-07,Lattakia,34.3,22.7,0.0
2024-07-07,Hama,40.5,26.1,0.0
2024-07-07,Al-Hasakah,47.0,31.3,0.0
2024-07-07,Deir ez-Zor,47.7,27.2,0.0
2024-07-08,Aleppo,44.2,27.6,0.0
2024-07-08,Damascus,40.0,24.8,0.0
2024-07-08,Homs,44.4,19.9,4.2
2024-07-08,Idlib,43.3,24.2,0.0
2024-07-08,Lattakia,35.1,26.3,0.0
2024-07-08,Hama,44.5,26.1,11.9
2024-07-08,Al-Hasakah,49.2,32.2,0.0
2024-07-08,Deir ez-Zor,44.0,33.7,0.0
2024-07-09,Aleppo,42.3,30.8,0.0
2024-07-09,Damascus,44.2,21.9,1.4
2024-07-09,Homs,42.5,22.6,0.0
2024-07-09,Idlib,35.3,26.6,0.0
2024-07-09,Lattakia,31.0,27.4,2.7
2024-07-09,Hama,42.7,24.3,0.0
2024-07-09,Al-Hasakah,47.2,36.2,1.2
2024-07-09,Deir ez-Zor,50.9,28.9,0.0
2024-07-10,Aleppo,47.6,27.5,0.0
2024-07-10,Damascus,39.9,26.6,0.0
2024-07-10,Homs,42.0,28.8,13.2
2024-07-10,Idlib,42.0,25.9,0.0
2024-07-10,Lattakia,33.2,20.9,12.5
2024-07-10,Hama,47.8,22.2,0.0
2024-07-10,Al-Hasakah,45.2,27.9,0.0
2024-07-10,Deir ez-Zor,47.8,28.3,0.0
2024-07-11,Aleppo,45.5,30.5,0.0
2024-07-11,Damascus,40.8,28.8,0.0
2024-07-11,Homs,40.2,24.0,0.0
2024-07-11,Idlib,44.0,21.8,7.5
2024-07-11,Lattakia,34.4,23.1,2.1
2024-07-11,Hama,42.9,28.8,0.0
2024-07-11,Al-Hasakah,49.7,31.7,0.0
2024-07-11,Deir ez-Zor,44.9,29.7,0.0
2024-07-12,Aleppo,39.8,29.4,0.0
2024-07-12,Damascus,41.7,21.5,3.8
2024-07-12,Homs,42.7,25.7,0.0
2024-07-12,Idlib,51.9,27.9,0.0
2024-07-12,Lattakia,35.5,19.5,0.0
2024-07-12,Hama,41.0,30.9,0.0
2024-07-12,Al-Hasakah,44.6,28.6,0.0
2024-07-12,Deir ez-Zor,46.5,28.0,0.0
2024-07-13,Aleppo,47.3,27.0,0.0
2024-07-13,Damascus,42.6,24.9,0.0
2024-07-13,Homs,38.8,28.7,0.0
2024-07-13,Idlib,43.0,28.0,0.0
2024-07-13,Lattakia,33.9,21.0,0.0
2024-07-13,Hama,45.1,28.8,0.0
2024-07-13,Al-Hasakah,45.1,35.5,0.0
2024-07-13,Deir ez-Zor,55.0,26.1,0.0
2024-07-14,Aleppo,46.3,27.7,0.0
2024-07-14,Damascus,42.6,29.2,0.0
2024-07-14,Homs,40.0,23.0,0.0
2024-07-14,Idlib,41.8,25.8,0.0
2024-07-14,Lattakia,31.1,22.4,0.0
2024-07-14,Hama,41.3,26.1,7.7
2024-07-14,Al-Hasakah,46.9,34.4,0.0
2024-07-14,Deir ez-Zor,47.2,25.4,0.0
2024-07-15,Aleppo,40.9,26.5,0.0
2024-07-15,Damascus,46.7,20.1,0.0
2024-07-15,Homs,39.3,22.9,0.0
2024-07-15,Idlib,45.8,26.5,1.8
2024-07-15,Lattakia,31.5,21.2,0.0
2024-07-15,Hama,46.8,25.4,2.4
2024-07-15,Al-Hasakah,44.8,28.9,0.0
2024-07-15,Deir ez-Zor,50.8,30.3,0.0
2024-07-16,Aleppo,40.5,27.2,0.0
2024-07-16,Damascus,37.9,28.1,0.0
2024-07-16,Homs,40.9,21.2,0.0
2024-07-16,Idlib,38.1,24.7,0.0
2024-07-16,Lattakia,34.8,19.4,0.0
2024-07-16,Hama,39.4,26.4,2.8
2024-07-16,Al-Hasakah,39.5,29.3,0.0
2024-07-16,Deir ez-Zor,47.9,29.8,0.0
2024-07-17,Aleppo,42.7,28.7,0.0
2024-07-17,Damascus,42.1,22.6,2.5
2024-07-17,Homs,35.7,26.0,0.0
2024-07-17,Idlib,38.7,21.8,0.0
2024-07-17,Lattakia,33.0,23.9,0.0
2024-07-17,Hama,40.7,24.1,0.0
2024-07-17,Al-Hasakah,48.5,28.1,3.0
2024-07-17,Deir ez-Zor,53.0,33.3,0.0
2024-07-18,Aleppo,46.8,24.6,3.9
2024-07-18,Damascus,42.6,29.8,3.2
2024-07-18,Homs,44.2,25.0,0.0
2024-07-18,Idlib,39.0,27.0,0.0
2024-07-18,Lattakia,30.0,18.8,0.0
2024-07-18,Hama,41.9,20.3,0.0
2024-07-18,Al-Hasakah,47.2,30.8,0.0
2024-07-18,Deir ez-Zor,53.9,27.5,0.0
2024-07-19,Aleppo,45.4,32.6,0.0
2024-07-19,Damascus,38.7,24.1,0.0
2024-07-19,Homs,37.8,24.7,0.0
2024-07-19,Idlib,38.0,26.4,0.0
2024-07-19,Lattakia,31.3,15.3,6.0
2024-07-19,Hama,47.0,27.9,0.0
2024-07-19,Al-Hasakah,45.4,33.3,0.0
2024-07-19,Deir ez-Zor,51.1,30.7,0.0
2024-07-20,Aleppo,45.3,24.5,12.4
2024-07-20,Damascus,37.9,20.9,0.0
2024-07-20,Homs,41.6,24.1,0.0
2024-07-20,Idlib,49.2,25.6,0.0
2024-07-20,Lattakia,32.6,21.9,0.4
2024-07-20,Hama,40.9,26.7,0.0
2024-07-20,Al-Hasakah,51.0,30.8,0.0
2024-07-20,Deir ez-Zor,54.4,28.8,0.0
2024-07-21,Aleppo,40.4,25.8,0.0
2024-07-21,Damascus,39.7,23.5,0.0
2024-07-21,Homs,40.1,19.1,0.0
2024-07-21,Idlib,43.7,23.7,0.0
2024-07-21,Lattakia,31.6,22.9,0.0
2024-07-21,Hama,45.0,23.4,0.0
2024-07-21,Al-Hasakah,37.0,30.5,5.3
2024-07-21,Deir ez-Zor,46.6,27.4,0.0
2024-07-22,Aleppo,39.6,24.7,0.0
2024-07-22,Damascus,44.0,25.5,0.0
2024-07-22,Homs,42.3,23.8,0.0
2024-07-22,Idlib,34.3,24.9,6.3
2024-07-22,Lattakia,34.7,21.7,8.0
2024-07-22,Hama,43.7,33.4,3.4
2024-07-22,Al-Hasakah,46.0,32.3,0.0
2024-07-22,Deir ez-Zor,47.8,23.4,0.0
2024-07-23,Aleppo,40.9,27.8,0.0
2024-07-23,Damascus,34.8,19.4,0.0
2024-07-23,Homs,42.4,21.3,0.0
2024-07-23,Idlib,42.4,21.1,0.0
2024-07-23,Lattakia,31.7,19.3,7.5
2024-07-23,Hama,44.0,23.1,0.0
2024-07-23,Al-Hasakah,51.9,29.6,0.0
2024-07-23,Deir ez-Zor,47.1,25.0,0.0
2024-07-24,Aleppo,41.6,23.0,0.0
2024-07-24,Damascus,41.2,25.3,0.0
2024-07-24,Homs,37.5,26.1,0.0
2024-07-24,Idlib,44.5,21.6,0.0
2024-07-24,Lattakia,34.2,22.8,0.0
2024-07-24,Hama,44.6,26.9,0.0
2024-07-24,Al-Hasakah,47.2,24.2,0.0
2024-07-24,Deir ez-Zor,47.8,25.6,0.0
2024-07-25,Aleppo,43.1,29.1,0.0
2024-07-25,Damascus,40.2,25.4,0.0
2024-07-25,Homs,42.2,25.5,0.0
2024-07-25,Idlib,40.4,24.5,0.2
2024-07-25,Lattakia,37.0,27.8,0.0
2024-07-25,Hama,39.0,24.3,0.0
2024-07-25,Al-Hasakah,47.4,33.8,2.4
2024-07-25,Deir ez-Zor,51.7,35.4,0.0
2024-07-26,Aleppo,39.4,26.6,0.0
2024-07-26,Damascus,41.9,23.4,0.0
2024-07-26,Homs,37.8,25.2,0.0
2024-07-26,Idlib,34.9,21.7,0.0
2024-07-26,Lattakia,33.7,22.7,0.0
2024-07-26,Hama,43.2,23.8,0.0
2024-07-26,Al-Hasakah,40.3,26.6,0.0
2024-07-26,Deir ez-Zor,41.3,25.7,1.8
2024-07-27,Aleppo,36.7,24.6,0.0
2024-07-27,Damascus,42.2,19.7,0.9
2024-07-27,Homs,37.4,23.0,0.0
2024-07-27,Idlib,37.5,24.5,0.0
2024-07-27,Lattakia,32.3,19.7,0.0
2024-07-27,Hama,42.5,27.1,0.0
2024-07-27,Al-Hasakah,47.5,27.8,0.0
2024-07-27,Deir ez-Zor,50.5,29.4,0.5
2024-07-28,Aleppo,39.6,24.6,5.6
2024-07-28,Damascus,37.8,21.8,0.0
2024-07-28,Homs,47.1,25.6,7.1
2024-07-28,Idlib,36.9,22.6,0.0
2024-07-28,Lattakia,31.7,20.2,7.2
2024-07-28,Hama,41.8,27.9,0.0
2024-07-28,Al-Hasakah,42.2,33.2,0.0
2024-07-28,Deir ez-Zor,48.9,28.9,0.0
2024-07-29,Aleppo,43.9,24.2,0.0
2024-07-29,Damascus,38.1,25.5,0.0
2024-07-29,Homs,37.2,23.0,0.0
2024-07-29,Idlib,42.6,22.9,0.0
2024-07-29,Lattakia,35.3,19.3,0.0
2024-07-29,Hama,40.8,27.1,2.3
2024-07-29,Al-Hasakah,51.9,31.4,0.0
2024-07-29,Deir ez-Zor,44.6,26.5,0.0
2024-07-30,Aleppo,38.0,31.0,0.0
2024-07-30,Damascus,36.4,20.4,0.0
2024-07-30,Homs,36.4,23.0,0.0
2024-07-30,Idlib,39.6,19.3,0.0
2024-07-30,Lattakia,31.3,23.8,0.0
2024-07-30,Hama,39.6,25.3,0.0
2024-07-30,Al-Hasakah,41.4,29.2,0.0
2024-07-30,Deir ez-Zor,47.5,23.3,0.0
2024-07-31,Aleppo,42.9,26.6,0.0
2024-07-31,Damascus,39.0,25.1,0.0
2024-07-31,Homs,34.4,19.2,0.0
